first_name,last_name,price,converted_price,above_100
Travis,Valdez,57.5389366,57.54,False
Deborah,Smith,117.1826793,117.18,True
Carmen,Murillo,135.9012344,135.9,True
Justin,Long,296.3328396,296.33,True
Meghan,Clark,203.1394597,203.14,True
Diane,Hall DDS,153.1597541,153.16,True
Thomas,Barnett,274.2180919,274.22,True
Cathy,Hall,118.6398903,118.64,True
Robert,Keith,216.7924806,216.79,True
Claudia,Lawson,79.90562522,79.91,False
Gabriel,Hall,21.22090616,21.22,False
Chelsea,Cunningham,156.0483089,156.05,True
Anthony,Jackson,9.029249741,9.03,False
Deanna,Taylor,130.8159347,130.82,True
Teresa,Miller,48.06894839,48.07,False
Joseph,Oconnor,90.56989023,90.57,False
Michael,Simmons,246.6452741,246.65,True
Kimberly,Martinez,269.7800069,269.78,True
Lori,Serrano,139.6916121,139.69,True
Richard,Wilkins,87.76455915,87.76,False
Rhonda,Mills,155.0753087,155.08,True
Jessica,Robinson,242.9194094,242.92,True
Anita,Velez,90.80704331,90.81,False
Brittany,Bauer,150.847608,150.85,True
James,Hernandez,199.8448181,199.84,True
James,Bishop,110.2536015,110.25,True
Joseph,Chase,239.2186448,239.22,True
Lisa,Flores,256.0596954,256.06,True
Matthew,Hayes,293.0747004,293.07,True
Michelle,Norton,217.4378183,217.44,True
Alyssa,Phillips,270.0372546,270.04,True
Heather,Mendoza,281.8209247,281.82,True
Lisa,Quinn,5.820093319,5.82,False
Joe,Le,146.4288046,146.43,True
Heather,Valenzuela,45.09060062,45.09,False
Christine,Herman MD,101.1666687,101.17,True
Luke,Saunders,245.3573393,245.36,True
Lisa,Bailey,155.4871918,155.49,True
Ryan,Kelly,172.5605435,172.56,True
Julie,White,48.52261349,48.52,False
Travis,Bowman,31.52316101,31.52,False
Kelsey,Mccann,171.0049096,171.0,True
Elizabeth,Brewer,159.7550694,159.76,True
Deborah,Valencia,140.1469565,140.15,True
Joseph,Barry,66.72941941,66.73,False
James,Holmes,208.5365427,208.54,True
Samantha,Stephenson,214.7712873,214.77,True
Michelle,Holt,162.3118935,162.31,True
Rachael,Gardner DDS,133.7689666,133.77,True
Emily,Goodman,104.2020989,104.2,True
April,Allen,212.7030844,212.7,True
Omar,Nelson,142.1237487,142.12,True
Deborah,Cherry,122.8714103,122.87,True
Shane,Ford,128.2253422,128.23,True
Allison,Moore,287.0397494,287.04,True
Chad,Mendoza,128.7230831,128.72,True
Adam,Reyes,210.660893,210.66,True
Donna,Olson,237.3154639,237.32,True
Robert,Wilkerson,18.44882541,18.45,False
Michael,Mack,44.310175,44.31,False
Matthew,Woodward,230.3623855,230.36,True
Hannah,Sparks,75.75588754,75.76,False
Rebecca,Guzman,266.1974194,266.2,True
Chad,Gonzalez,21.71014184,21.71,False
Gina,Lawson,209.6483845,209.65,True
Erin,Dawson,109.5227016,109.52,True
John,Hunter,147.0547345,147.05,True
Dwayne,Nguyen,44.0068408,44.01,False
Nicole,Floyd,37.11677495,37.12,False
Gina,Morton,8.316165245,8.32,False
David,Blair MD,146.4314388,146.43,True
Mark,Mccarty,92.92142229,92.92,False
Alicia,Fleming,167.1786107,167.18,True
Tara,Brennan,74.42711352,74.43,False
Sherry,Perez,67.13586315,67.14,False
Michael,Cervantes,50.97141938,50.97,False
Tyler,Faulkner,201.4060949,201.41,True
Andrew,Martinez,171.875415,171.88,True
James,Young,288.0396797,288.04,True
Joanna,Stanley,131.1020174,131.1,True
Christina,Mosley,174.5518188,174.55,True
Paul,French III,161.7104109,161.71,True
Michael,Lee,279.106942,279.11,True
Benjamin,Lewis MD,296.8118486,296.81,True
Melanie,Acosta,273.3364583,273.34,True
Ian,Riley,212.3977786,212.4,True
Jennifer,Gay,248.8920142,248.89,True
Andrew,Herring,11.73839127,11.74,False
Lauren,Green,129.6571971,129.66,True
Dawn,Duffy,54.28240155,54.28,False
Timothy,Ho,229.0065048,229.01,True
Ashley,Mendez,112.3633537,112.36,True
James,Bond,213.8404014,213.84,True
Cody,Horn,280.4287316,280.43,True
Emily,Bass,2.267674839,2.27,False
Julia,Boyd,54.69341531,54.69,False
Anna,Lee,206.5289609,206.53,True
Amy,Wood,31.03991579,31.04,False
Patrick,Elliott,232.4798838,232.48,True
Michelle,Miles,104.3063511,104.31,True
Jenny,Martin,28.45901277,28.46,False
Taylor,Carter,186.6762771,186.68,True
Nicholas,Steele,187.8096434,187.81,True
Bonnie,Reed,257.6894148,257.69,True
Tonya,Carter,65.05790903,65.06,False
Allison,Patterson,274.882558,274.88,True
Gabriel,Cooper,200.1558758,200.16,True
Cindy,Ward,68.85641269,68.86,False
Brooke,Owens,149.2059461,149.21,True
Matthew,Blake,4.06458047,4.06,False
Krystal,Jackson,67.38695805,67.39,False
Eric,Phelps,240.8897161,240.89,True
Samuel,Cook,172.1054695,172.11,True
Pamela,Stein,199.0978775,199.1,True
Allison,Brown,33.29299156,33.29,False
Taylor,Williams,13.62390908,13.62,False
Laura,Carroll,261.6022136,261.6,True
Connor,Robinson,245.8554383,245.86,True
Shelby,Johnson,240.0443296,240.04,True
Andrew,Mora,18.60199734,18.6,False
Ethan,Pacheco,259.0365461,259.04,True
Jeremy,Webb,98.31405644,98.31,False
Damon,Garrett,244.8654683,244.87,True
Kimberly,Stanley,175.0957212,175.1,True
Bryce,Grant,17.15408329,17.15,False
Bethany,Woods,272.5716629,272.57,True
Emily,Frye,66.17386403,66.17,False
Barry,Sullivan,258.7525531,258.75,True
Jeremiah,Ayala,163.5453042,163.55,True
Holly,Johnson,296.6791256,296.68,True
Teresa,Molina,286.516233,286.52,True
Sarah,Taylor,265.8694817,265.87,True
Kimberly,Howard,85.43939931,85.44,False
Kimberly,Little,264.8900668,264.89,True
Nancy,Hart,207.2431681,207.24,True
Nicole,Perkins,165.0090561,165.01,True
Brandon,Olson,222.4152627,222.42,True
Richard,Bush,77.53704513,77.54,False
Bryan,Evans,192.6410081,192.64,True
Monica,Watson,3.361441343,3.36,False
Curtis,Fleming,274.30965,274.31,True
Crystal,Sosa,216.8617671,216.86,True
Eugene,Morris,202.5620068,202.56,True
Logan,Bailey,288.6314867,288.63,True
Brandi,Bauer,132.9215194,132.92,True
Jasmine,Walters,268.1388358,268.14,True
Luke,Allison,187.8207039,187.82,True
Christopher,Brooks,57.81340573,57.81,False
Vanessa,Riley,180.4069737,180.41,True
Scott,Young,99.92058008,99.92,False
Thomas,May,203.6202471,203.62,True
Pam,Villegas,179.0291469,179.03,True
Amy,Sims,114.9768422,114.98,True
Zachary,Graham,141.835196,141.84,True
James,Chan,243.2899217,243.29,True
Felicia,Archer,138.4473659,138.45,True
Kimberly,Brady,288.7460477,288.75,True
Terri,Perez,19.14837929,19.15,False
Jonathan,Barker,5.657865331,5.66,False
Courtney,Brooks,149.494119,149.49,True
Gabriel,Lowe,93.90576332,93.91,False
Christopher,White,66.60014486,66.6,False
Sandra,Murphy,95.58251089,95.58,False
Jessica,Krueger,10.90841176,10.91,False
Jonathon,Burns,249.3961932,249.4,True
Mary,Miller,273.9394908,273.94,True
Colin,Rodriguez,180.2598848,180.26,True
Joshua,Rice,146.685027,146.69,True
Gregory,Cruz,110.0635889,110.06,True
Olivia,Rivera MD,291.240185,291.24,True
Jessica,Larsen MD,7.576754464,7.58,False
Troy,Byrd,36.73825253,36.74,False
Matthew,Rogers,185.3667095,185.37,True
Sandra,Steele,214.8657394,214.87,True
Lucas,Price,106.1210278,106.12,True
Faith,Scott,188.2647735,188.26,True
James,Fox,282.4344141,282.43,True
Lisa,Summers,155.0512496,155.05,True
Raymond,Perry,275.8859259,275.89,True
Edward,Little,162.4717521,162.47,True
Nicole,Casey,144.9653271,144.97,True
Christopher,Hansen,265.1736476,265.17,True
John,Mays,120.530065,120.53,True
Monique,Marshall,63.9607675,63.96,False
David,Fernandez,17.63676685,17.64,False
Jo,Smith,202.3095996,202.31,True
Larry,Carlson,278.092605,278.09,True
Sherry,Scott,67.58767704,67.59,False
Jennifer,Harris,268.8755967,268.88,True
Nicolas,Singleton,9.659905481,9.66,False
Debra,Adams DVM,52.22049871,52.22,False
James,Kirby,224.191157,224.19,True
Ronald,Jones,270.5086503,270.51,True
Amy,Mcdonald,297.9773801,297.98,True
Kimberly,Matthews,55.12712205,55.13,False
Paul,Floyd,74.01318559,74.01,False
Steve,Brown,182.0323787,182.03,True
David,Shaw,83.65951376,83.66,False
Patricia,Hamilton,123.409219,123.41,True
Christopher,Erickson,59.07931353,59.08,False
Mackenzie,Hill,6.620988423,6.62,False
Charles,Pham,97.96401358,97.96,False
Tony,King,18.27327773,18.27,False
Edward,James,92.87861731,92.88,False
Colleen,Lee,63.10044603,63.1,False
Bethany,Floyd,86.42994032,86.43,False
Carol,Schroeder,33.69227955,33.69,False
Bonnie,Peterson,297.4653224,297.47,True
Michael,Anderson,256.3898121,256.39,True
Sheri,Dorsey,189.7981441,189.8,True
Savannah,Mendoza PhD,91.07261796,91.07,False
Douglas,Watson,274.4787465,274.48,True
Ronald,Ward,57.77908919,57.78,False
Kenneth,Villarreal,274.2187269,274.22,True
Tiffany,Robinson,228.7978951,228.8,True
Patrick,Swanson,161.2557332,161.26,True
Jocelyn,Rogers,24.17428437,24.17,False
Danny,Perez,182.255044,182.26,True
Rachel,Gregory,265.0416523,265.04,True
Scott,Welch,231.8302149,231.83,True
Adam,Jackson,232.9420717,232.94,True
Kyle,Novak,12.08319607,12.08,False
Matthew,Allen,168.4554827,168.46,True
Shannon,Allen,172.2771141,172.28,True
Whitney,Harris,58.43100673,58.43,False
Scott,Morrison,180.7621217,180.76,True
Jessica,Schmidt,261.6986671,261.7,True
Kristi,Taylor,271.1229328,271.12,True
Joan,Garcia,287.3891521,287.39,True
Shane,Evans,277.5094559,277.51,True
Jody,Fox,154.8859173,154.89,True
Shawn,Jacobs,132.7802032,132.78,True
Heather,Ray,113.0976257,113.1,True
Mary,Aguirre,112.6553767,112.66,True
Scott,Williams,80.32818684,80.33,False
Ryan,Cole,248.4882669,248.49,True
Melody,Savage,114.3904753,114.39,True
Lori,Reese,97.72751844,97.73,False
Nina,Parker,25.48969257,25.49,False
Tamara,Taylor,123.1774351,123.18,True
Mark,Salinas,65.60168668,65.6,False
Thomas,Blankenship,132.7947467,132.79,True
Dr.,Traci Rice,286.0928823,286.09,True
Angela,Cox,42.33721435,42.34,False
Janet,Young,13.80917322,13.81,False
Francisco,Johnston,112.1605744,112.16,True
William,Russell,264.6237189,264.62,True
Alexander,Harrington,149.1436898,149.14,True
David,Mendoza MD,93.99806835,94.0,False
Christine,Lee,213.6602036,213.66,True
Michelle,Johnson,175.7431073,175.74,True
Kelsey,Nelson,236.7676413,236.77,True
Diane,Thompson,89.95575753,89.96,False
Tara,Smith,278.1214905,278.12,True
Marcus,Santiago,116.1191313,116.12,True
Laura,Bean,33.82522532,33.83,False
Michelle,Navarro,246.3117979,246.31,True
Lisa,Good,76.55786256,76.56,False
Miranda,Knapp,129.5066529,129.51,True
Christopher,Smith,166.1434114,166.14,True
Victoria,Miller,273.4850231,273.49,True
Sarah,Hogan,213.8475987,213.85,True
Dawn,Robertson,48.79191224,48.79,False
William,Jenkins,113.0602911,113.06,True
Pam,Thompson,173.7231638,173.72,True
Stephen,Berry,42.77281935,42.77,False
Mark,Young,282.6498589,282.65,True
Anthony,Valdez,185.3727205,185.37,True
Elizabeth,Salinas,154.2643569,154.26,True
Michael,Robinson,182.4719536,182.47,True
Gregory,Buck,96.18391441,96.18,False
Sydney,Alexander,219.3532551,219.35,True
Janet,Rubio,204.4810593,204.48,True
Thomas,Ferguson,256.3043923,256.3,True
Vincent,Leblanc,94.02821568,94.03,False
Justin,Martinez,47.48296529,47.48,False
Rhonda,Adams,116.7325872,116.73,True
Lisa,Martin,183.7259618,183.73,True
David,Medina,280.9491886,280.95,True
Karen,Mckee,44.78343428,44.78,False
Lisa,Cantrell,19.21140291,19.21,False
Anna,Guzman,124.8230491,124.82,True
Daniel,Carroll DDS,51.93399201,51.93,False
Erin,Garcia,74.56574506,74.57,False
Jennifer,Scott,158.6927265,158.69,True
Jacqueline,Robinson,190.5709325,190.57,True
Bridget,Santos,169.3812148,169.38,True
Candace,Soto,19.6729944,19.67,False
Felicia,Myers,38.15792611,38.16,False
Grace,Adams,58.41307704,58.41,False
Micheal,Wong,10.75000843,10.75,False
Jordan,Knight,119.9985057,120.0,True
Justin,Wright,142.132241,142.13,True
James,Holt,115.368229,115.37,True
Anthony,Cooke,270.5319155,270.53,True
Jennifer,Jacobson,55.44015055,55.44,False
Geoffrey,Franklin,140.2803006,140.28,True
Rodney,Lozano,243.3479219,243.35,True
Darlene,Lewis,135.1626097,135.16,True
Robin,Barry,286.1402134,286.14,True
Morgan,Garcia,133.5790703,133.58,True
Michael,Rivas,71.92008045,71.92,False
Ellen,Branch,185.5703941,185.57,True
Kathleen,Castro,20.39892737,20.4,False
Donald,Wallace,53.65062447,53.65,False
Alexandra,Haynes,260.7602147,260.76,True
Stacy,Carrillo,188.6885584,188.69,True
Jennifer,Henry,24.06993431,24.07,False
Daniel,Mathis,116.0820882,116.08,True
Tyler,West,254.4736617,254.47,True
Michael,Waller,170.976742,170.98,True
Christopher,Graham,126.9283868,126.93,True
Mark,Hernandez,80.48163941,80.48,False
Kathy,Edwards,82.26788496,82.27,False
David,Huber II,213.8107444,213.81,True
Tracey,Garcia,136.7308142,136.73,True
Stephanie,Underwood,69.43177519,69.43,False
Shane,Williams,281.8903101,281.89,True
Joseph,Reed,42.3818884,42.38,False
Dr.,Elizabeth Martin,140.0494611,140.05,True
David,Martin,221.0429141,221.04,True
Stephanie,Arnold,181.2768702,181.28,True
Rebecca,Richardson,4.380505829,4.38,False
Danielle,Johnson,105.6723996,105.67,True
Jose,Howe,158.2429468,158.24,True
Robert,Robinson,170.8627456,170.86,True
Danny,Hart,70.48423297,70.48,False
Robin,Booth,34.2572087,34.26,False
Kristin,Perry,20.68151609,20.68,False
Matthew,Peterson,192.7404829,192.74,True
Jodi,Griffin,278.9346536,278.93,True
Miguel,Lopez,128.0211065,128.02,True
Shelly,Gross,184.5451242,184.55,True
Candace,Lopez,54.07631389,54.08,False
Ronald,Williams,153.3547677,153.35,True
Marcia,Morgan,120.5057825,120.51,True
Erica,Campbell,100.2705845,100.27,True
Anna,Green,240.628503,240.63,True
Kimberly,Howell,207.2217108,207.22,True
Dr.,Michelle Hamilton,57.90941988,57.91,False
Tami,Ferguson,225.8070777,225.81,True
Cynthia,Santana,166.3523842,166.35,True
Seth,Johnston,110.2678595,110.27,True
Alexis,Reynolds,211.4734105,211.47,True
Elizabeth,Schneider,33.96428539,33.96,False
Jerry,Padilla,279.7193526,279.72,True
Martin,Miles,290.6226139,290.62,True
Karen,Williams,290.9160996,290.92,True
Amy,Barnes,165.9279066,165.93,True
Christopher,West,137.4731704,137.47,True
Kirsten,Cole,41.93668355,41.94,False
Jane,Cunningham,118.3754226,118.38,True
Leonard,Hess,35.82037483,35.82,False
Adam,Rhodes,13.3526083,13.35,False
Derek,Richardson,95.67655498,95.68,False
Sarah,Faulkner,168.6353496,168.64,True
Steven,Fuller,106.339314,106.34,True
Cheyenne,Ruiz,127.1035458,127.1,True
Rachel,Romero,285.2024857,285.2,True
Greg,Baker,177.1691724,177.17,True
Ivan,Nixon,286.6165676,286.62,True
Tonya,Gonzalez,243.4519443,243.45,True
Alan,Perez,150.2335151,150.23,True
Edwin,Wilson,193.8749928,193.87,True
Micheal,Burgess,137.9824708,137.98,True
Zachary,Miller,171.0839156,171.08,True
Scott,Moreno,111.0238035,111.02,True
George,Young,72.09372191,72.09,False
Charles,Taylor,135.5468061,135.55,True
Mario,Browning,173.4239245,173.42,True
Sandra,Hayes,131.195396,131.2,True
Timothy,Perkins,250.939116,250.94,True
Christine,Lopez,214.0564056,214.06,True
Julia,Morton,240.2050847,240.21,True
Gabriel,Hamilton,126.5568206,126.56,True
Zachary,Santos,146.4956654,146.5,True
Christina,Patton,148.6627083,148.66,True
John,Brandt,283.4653076,283.47,True
Joseph,Gonzalez,20.55745007,20.56,False
Kim,Townsend,129.0360445,129.04,True
Ethan,Valenzuela,54.05378344,54.05,False
Nathan,Leon,254.2959365,254.3,True
Kathleen,Hayes,226.5866588,226.59,True
Craig,Garcia,154.669493,154.67,True
Jeremiah,Griffin,95.90167374,95.9,False
Emily,Parsons,213.6395341,213.64,True
Paul,Kennedy,12.86805538,12.87,False
Theresa,Lynch,275.5059689,275.51,True
David,Wells,182.491882,182.49,True
Joshua,Davis,52.95831084,52.96,False
Amy,Powers,40.64783276,40.65,False
Kimberly,Miller,189.5888109,189.59,True
Debbie,Harvey,104.9806237,104.98,True
James,Martin,64.25213501,64.25,False
Scott,Saunders,273.2318059,273.23,True
David,Smith MD,215.6096045,215.61,True
Danielle,Lee DDS,101.3250417,101.33,True
Benjamin,Evans,57.97902796,57.98,False
Samantha,Lynch,289.1184179,289.12,True
Jeffery,Russell,135.9650655,135.97,True
Megan,Roberts,237.9306276,237.93,True
Rachel,Hernandez,125.9323584,125.93,True
Lisa,Ramirez,189.2702383,189.27,True
Alyssa,Hammond,188.5826264,188.58,True
Anthony,Gibson,100.7962623,100.8,True
Roger,Quinn,88.61484447,88.61,False
Nicholas,Henry DVM,293.6931305,293.69,True
Cynthia,Burnett,48.84605107,48.85,False
Kathryn,Watts,281.4384173,281.44,True
Roger,Fletcher,287.9695812,287.97,True
Rebecca,Arias,259.8985263,259.9,True
Jacob,Smith,45.28220468,45.28,False
Anthony,Kennedy,200.1178956,200.12,True
Cynthia,Peck,124.81253,124.81,True
Maria,Vaughn,40.28677595,40.29,False
Kylie,Chen,10.25185301,10.25,False
Anthony,Martin,263.6454049,263.65,True
Carolyn,Hudson,292.6001775,292.6,True
Harold,Willis,176.7584552,176.76,True
Debbie,Taylor,267.577994,267.58,True
Jasmine,Lopez,126.6484521,126.65,True
Ashley,Holmes,274.3411375,274.34,True
Stacy,Pearson,208.0071389,208.01,True
Evelyn,Smith,59.67639555,59.68,False
Monica,Taylor,256.8216598,256.82,True
Sarah,Marshall,217.5918139,217.59,True
Patrick,Thomas,151.2961737,151.3,True
Angela,Young,71.41377769,71.41,False
Tristan,Davies,201.9895075,201.99,True
Eileen,Turner,278.2459109,278.25,True
Sarah,Adkins,222.718064,222.72,True
Emily,Barnes,156.6536251,156.65,True
Whitney,Smith,220.2269414,220.23,True
Lisa,Gibson,98.80753923,98.81,False
Emily,Gutierrez,131.7540865,131.75,True
Richard,Jenkins,191.6075196,191.61,True
Jonathan,Patel,265.5429717,265.54,True
Michael,Proctor,86.00378207,86.0,False
Shelby,Miller,209.91584,209.92,True
Carl,Ramirez,26.82463486,26.82,False
Barry,Mitchell,217.6013085,217.6,True
Jesus,Smith,166.5777504,166.58,True
John,Boyle,279.314556,279.31,True
Amy,Gould,235.9403717,235.94,True
Brian,Brooks,234.6960542,234.7,True
Greg,Gardner,2.231223544,2.23,False
Toni,Hull,168.2574631,168.26,True
Danielle,Mcdowell,275.3173727,275.32,True
Robert,Young,121.0799413,121.08,True
Brandy,Hawkins,52.52555635,52.53,False
Anna,Scott,47.65262849,47.65,False
Matthew,Jones,35.79214523,35.79,False
Stephen,Cummings,208.3516472,208.35,True
Faith,Smith,100.4687324,100.47,True
Jacqueline,Simmons,175.2882864,175.29,True
Madison,Ortiz,79.30978902,79.31,False
Isaiah,Sims,27.05463999,27.05,False
Caitlyn,Young,129.8100108,129.81,True
Tara,Wagner,274.8347008,274.83,True
James,Sheppard,200.2900561,200.29,True
Lucas,Santos,63.85095068,63.85,False
Dylan,Ortiz,138.3728763,138.37,True
Peter,Donovan,51.01328742,51.01,False
Angela,Flores,106.0591471,106.06,True
Amy,Berry,56.30024163,56.3,False
Paul,Thomas,247.619826,247.62,True
Louis,Moore,117.6909582,117.69,True
Amanda,Stark,254.3147683,254.31,True
Elizabeth,Simmons,56.67737585,56.68,False
Dawn,King,276.0770577,276.08,True
Michael,Ellison,237.8953676,237.9,True
Nicholas,Odom,257.1968716,257.2,True
Sarah,Juarez,180.6441474,180.64,True
Carrie,Jacobson,33.48727241,33.49,False
Valerie,Bowers,226.6597689,226.66,True
Deanna,Hall,151.5475104,151.55,True
Robert,Stevenson,195.043779,195.04,True
Ronald,Alexander,60.67444676,60.67,False
Robert,Jones,285.6601521,285.66,True
Ashley,Ball,127.7089986,127.71,True
Theresa,Maldonado,125.4746116,125.47,True
Sheryl,Schmidt,112.2217893,112.22,True
Nicholas,Rogers,7.9841947,7.98,False
Richard,Warren,72.01716766,72.02,False
Christopher,Foster,196.268454,196.27,True
Brandon,Cardenas,120.8491287,120.85,True
Kevin,Brown,59.08143026,59.08,False
Gina,Mcclure,72.25458827,72.25,False
Jennifer,Willis,246.7377493,246.74,True
Alicia,Gilmore,145.3510723,145.35,True
Brandon,Chavez,189.9405801,189.94,True
Ryan,Brown,160.9037339,160.9,True
Brian,Buckley,15.38426911,15.38,False
Sandra,Freeman,274.578188,274.58,True
Allison,Willis,47.82560263,47.83,False
John,Ware,158.1731134,158.17,True
Sean,Barker,218.9782279,218.98,True
Melissa,Frank,9.714783369,9.71,False
Darius,Brown,124.2475261,124.25,True
Kathryn,Johnson,125.995411,126.0,True
Jeffrey,Bailey,175.0362014,175.04,True
Holly,Clark,247.9051692,247.91,True
Jennifer,Ellis,163.2364192,163.24,True
Allison,Monroe,258.2706901,258.27,True
Brian,Cunningham,99.79418642,99.79,False
Thomas,Phelps,60.94081766,60.94,False
Mitchell,Vasquez,198.4914536,198.49,True
Jason,Castro,12.01748417,12.02,False
Victoria,Jones,220.5827445,220.58,True
Joseph,Bruce,130.4849505,130.48,True
Barbara,Reyes,225.7908723,225.79,True
Morgan,White,118.7726638,118.77,True
Gregory,Farley,61.84486602,61.84,False
Evan,Anderson,258.6861594,258.69,True
Grant,Whitehead,236.2138974,236.21,True
Melissa,Barnes,65.45670536,65.46,False
Kyle,Palmer,150.8020592,150.8,True
Lisa,Young,273.9106263,273.91,True
Christopher,Barton,256.3776764,256.38,True
Lori,Hull,254.9863453,254.99,True
Deborah,Harris,172.7572311,172.76,True
Tammy,Burns,211.6198509,211.62,True
Angela,Wilson,249.3087082,249.31,True
Louis,Wilkinson,280.1374426,280.14,True
Mark,Jordan,180.2363566,180.24,True
Melinda,Cook,98.25497291,98.25,False
Jenna,Flores,106.8787787,106.88,True
David,Foley,286.5693916,286.57,True
Walter,Ford,282.4757247,282.48,True
Jacqueline,Johnson,240.2337581,240.23,True
Chad,Clarke,200.5932261,200.59,True
Christopher,Robinson,73.61812235,73.62,False
Jennifer,Baxter,91.37891535,91.38,False
Stephanie,Macdonald,29.10489717,29.1,False
Alicia,Thomas,15.62636543,15.63,False
Anthony,Allen,4.896080479,4.9,False
Alan,Shaffer,73.71096013,73.71,False
Katherine,Wu,97.3704629,97.37,False
Hayden,Lyons,19.96711195,19.97,False
Brian,Hart,207.3154377,207.32,True
Catherine,Riley,29.7476999,29.75,False
Robert,Taylor,90.82880763,90.83,False
Abigail,Johnson,141.9272156,141.93,True
John,Davis,270.3508674,270.35,True
William,Bowman,230.4711448,230.47,True
Jeanne,Newman,230.5952316,230.6,True
Zachary,Collins,110.1876592,110.19,True
Brittany,Brown,127.0088636,127.01,True
Julie,Gomez,288.0100097,288.01,True
Austin,Smith,263.3816165,263.38,True
Dennis,Olson,37.17993867,37.18,False
Mark,Gordon,196.3444276,196.34,True
Maria,Johnson MD,227.0463062,227.05,True
Dr.,Megan Hayes MD,168.0497319,168.05,True
Pamela,Patterson,41.33255885,41.33,False
Jason,Carter,158.0116944,158.01,True
William,Austin,76.08931925,76.09,False
Beth,Gilbert,57.2044307,57.2,False
Brittany,Wolf,58.25262575,58.25,False
Danielle,Kennedy,36.74787378,36.75,False
Nicole,Robinson,162.3285057,162.33,True
Linda,Wilcox,182.8407058,182.84,True
John,Erickson,101.4806095,101.48,True
Christina,Farmer,254.1541915,254.15,True
Curtis,White,174.7260123,174.73,True
Daniel,Glass,3.66651781,3.67,False
Steve,Johnston,288.3482172,288.35,True
Michelle,Barron,79.05174668,79.05,False
Aaron,Howell,43.84655185,43.85,False
Colleen,Crawford,179.9521087,179.95,True
Timothy,Wells,164.0637918,164.06,True
Barbara,Garcia,155.2657165,155.27,True
Regina,Wells,283.9785198,283.98,True
Antonio,Colon,134.1431099,134.14,True
Beth,Case,12.55033238,12.55,False
Susan,Scott,50.44102602,50.44,False
Heather,Lyons,86.19374129,86.19,False
Karl,Mejia,230.9421383,230.94,True
Lauren,Sanchez,177.1122834,177.11,True
Paul,Osborne,220.1945492,220.19,True
Ronnie,Roberts,72.37005672,72.37,False
Sandra,Moreno,126.422691,126.42,True
Stephen,King,26.80183052,26.8,False
Pamela,Sanchez,149.3595269,149.36,True
Wayne,Briggs,211.8575925,211.86,True
Louis,Blair,194.7255202,194.73,True
Caitlin,Mendez,161.2321023,161.23,True
Ryan,Avila,219.1742078,219.17,True
Derrick,Villarreal,162.4568423,162.46,True
Kyle,Woods,230.2445433,230.24,True
Ryan,Knight,146.0878971,146.09,True
Carrie,Mcbride,98.8344343,98.83,False
James,Price,172.4971884,172.5,True
Crystal,Fox,169.2032061,169.2,True
Kristin,Fisher,65.21188861,65.21,False
Jennifer,Whitaker,0.373671367,0.37,False
Richard,Ramirez,275.801347,275.8,True
Hunter,Spencer,160.9996925,161.0,True
Samuel,Castillo,231.8991422,231.9,True
Deborah,Smith,262.1125431,262.11,True
Steven,Miller,208.5896273,208.59,True
Brandy,Baker,216.2427045,216.24,True
Elizabeth,Hopkins,147.5574836,147.56,True
Ryan,Watson,86.54005965,86.54,False
Stephanie,Ballard,287.7505818,287.75,True
Sandra,Peterson,273.7028911,273.7,True
Kylie,Gonzalez,45.77939881,45.78,False
Kenneth,Butler,86.7658893,86.77,False
Brittany,Phillips,263.4931883,263.49,True
Carrie,Matthews,262.9283881,262.93,True
Nicholas,Hart,48.84416025,48.84,False
Brittany,Diaz,124.3384329,124.34,True
Ann,Mclean,282.1662357,282.17,True
Elizabeth,Jackson,129.30136,129.3,True
Kristopher,Roberts,277.036753,277.04,True
Jacob,Underwood,202.3020892,202.3,True
Nicolas,Santos,15.09051012,15.09,False
Stephen,Buck,231.086252,231.09,True
Timothy,Jackson,176.6448349,176.64,True
Vincent,Wilson,24.56509416,24.57,False
Jon,Morrison,112.4252609,112.43,True
Emily,Bonilla,99.02222474,99.02,False
Jasmine,Stewart,53.46676979,53.47,False
David,Buchanan,226.8626194,226.86,True
Christopher,Robinson,36.12647047,36.13,False
Sergio,Mckinney,135.9065485,135.91,True
Joseph,Randolph,134.0870895,134.09,True
Jennifer,Wilson,39.57481289,39.57,False
Jennifer,Baker,88.68856387,88.69,False
Michelle,Callahan,127.0465361,127.05,True
Kelsey,Ramirez,217.2810836,217.28,True
Lori,Meadows,298.9558291,298.96,True
Jeremy,Garcia,166.2175665,166.22,True
Mason,Lang,36.68289799,36.68,False
Laura,Berry,253.5248416,253.52,True
Michael,Strickland,31.75729731,31.76,False
Patrick,Wright,87.02556993,87.03,False
Tanya,Mitchell,149.0600849,149.06,True
Michael,Lawson,110.3257406,110.33,True
Hayden,Bates,264.9041529,264.9,True
David,Hernandez,242.1078818,242.11,True
Dale,Robertson,277.9958868,278.0,True
Christina,Hall,235.4809223,235.48,True
Corey,Oconnell,63.38865735,63.39,False
Nathan,Deleon,3.382268563,3.38,False
Zachary,Wells,56.96634342,56.97,False
David,Robinson,66.42651192,66.43,False
Rachel,Ortiz,8.525231767,8.53,False
Anna,Floyd,32.6191286,32.62,False
David,Cooper,74.40495724,74.4,False
Drew,Reese,237.2440547,237.24,True
Kayla,Mcdonald,130.7949756,130.79,True
Terri,Mclaughlin,41.80998627,41.81,False
Cindy,Lynch,163.762104,163.76,True
Paul,Gutierrez,244.4452041,244.45,True
