first_name,last_name,price,converted_price,above_100
Devon,Roberts,257.064997,257.06,True
Amy,Gray,87.68906218,87.69,False
Tracy,Wagner,80.41036549,80.41,False
Eric,West,220.8165738,220.82,True
Denise,Harper,239.3630261,239.36,True
Brianna,Richards,145.7938648,145.79,True
Shirley,Garcia,105.5258162,105.53,True
James,Byrd,233.9193305,233.92,True
Krista,Mata,41.27185978,41.27,False
Vernon,Gomez,198.3759641,198.38,True
John,Gilbert,29.86956496,29.87,False
Alicia,Medina,157.7823176,157.78,True
Vanessa,Campbell,48.40733246,48.41,False
Pamela,Berg,200.2579865,200.26,True
Michael,Reilly,40.37878652,40.38,False
Thomas,Austin,206.5552678,206.56,True
Alejandra,Martinez,299.595508,299.6,True
Lindsey,Powers,144.7441559,144.74,True
Jacqueline,Sawyer,279.9313523,279.93,True
Nancy,Wilkins,94.51742417,94.52,False
Shane,White,219.8801439,219.88,True
Daniel,Rivas,130.1252196,130.13,True
Andrew,Medina,223.1724054,223.17,True
Donald,Carson,176.6268408,176.63,True
Jason,Hamilton,223.8073421,223.81,True
Mark,Perez,32.23346517,32.23,False
Christina,Mann,49.62966498,49.63,False
Matthew,Miller,215.4342234,215.43,True
Nicholas,Mccarthy,53.4257119,53.43,False
John,Barnett,105.2054949,105.21,True
Paige,Hudson,46.07679429,46.08,False
Dr.,Edward Marshall MD,248.2859166,248.29,True
Gina,Higgins,41.63209155,41.63,False
Linda,Ellis,239.1806734,239.18,True
Daniel,Wade,8.806478022,8.81,False
Jessica,Weiss,2.388986621,2.39,False
Erik,Aguilar,148.0744135,148.07,True
Mr.,Gregg Baker,161.510241,161.51,True
Bradley,Compton,109.1835791,109.18,True
Timothy,Sanders,99.61045296,99.61,False
Steve,Mccall,256.1030698,256.1,True
Thomas,Hull,47.49049225,47.49,False
Carla,Cunningham,25.42770724,25.43,False
Rachel,Sullivan,36.8070627,36.81,False
Latoya,Little,57.42486685,57.42,False
Sarah,Harvey,158.7092651,158.71,True
Kayla,Wright,83.15242904,83.15,False
Andrew,Tanner,220.528662,220.53,True
Aaron,Hansen,258.8640526,258.86,True
Hunter,Atkinson,209.4582127,209.46,True
Richard,Williams,186.8067228,186.81,True
Frank,Martinez,200.2154219,200.22,True
Timothy,Burns,41.18516716,41.19,False
Melissa,Ortiz,279.0138003,279.01,True
Henry,White DDS,199.247785,199.25,True
Amanda,Mccoy,114.3557682,114.36,True
Pamela,Cox,262.0437378,262.04,True
Linda,Ray,250.7989091,250.8,True
Brooke,Hernandez,52.93529633,52.94,False
Lisa,Livingston,142.7259156,142.73,True
Eugene,Mason,222.9114605,222.91,True
Stephen,Reid,34.1693553,34.17,False
Kevin,Landry,193.6091568,193.61,True
Jamie,Porter,258.2181927,258.22,True
Daniel,Cunningham,179.3703441,179.37,True
Victor,Marsh,219.9757791,219.98,True
Mr.,Ryan Rodriguez,71.20559309,71.21,False
Brittany,Bradley,246.9395419,246.94,True
Amy,Wallace,98.62126666,98.62,False
Alex,Smith,196.5458057,196.55,True
Timothy,King,28.0414159,28.04,False
Charles,Jennings,79.81066083,79.81,False
Jessica,Vargas,21.42151951,21.42,False
Jacqueline,Briggs,18.13293516,18.13,False
Laurie,Gonzales,195.1759565,195.18,True
Olivia,Clark,107.634949,107.63,True
Donald,Molina,12.89769275,12.9,False
Ricky,Allen,257.9762038,257.98,True
Catherine,Rodriguez,185.2494938,185.25,True
Mr.,Daniel Torres,59.36058847,59.36,False
David,Shepherd,146.5042,146.5,True
Jonathan,Hansen,65.38248265,65.38,False
Benjamin,Griffin,262.1081442,262.11,True
Tracey,Hess,102.8565045,102.86,True
Victoria,Walker,283.1492381,283.15,True
Cathy,Carney,266.4430678,266.44,True
John,Gibbs,218.5275094,218.53,True
Angela,Torres,198.8912726,198.89,True
Harold,Glover,164.159322,164.16,True
Dawn,Myers,126.863237,126.86,True
Ashley,Spencer,199.2922136,199.29,True
Mary,Walters,134.0861345,134.09,True
Christina,Davenport,140.0786431,140.08,True
Brian,Johnson,106.2343157,106.23,True
Crystal,Contreras,209.8939181,209.89,True
Tanya,Turner,232.3607759,232.36,True
Katelyn,Durham,34.86538887,34.87,False
Nathaniel,Wilson,233.2345956,233.23,True
Joseph,Long,76.06925903,76.07,False
Mallory,Hall,293.5445425,293.54,True
Bianca,Chavez,244.5409595,244.54,True
Victoria,Strickland,226.78696,226.79,True
Scott,Jackson,44.25908098,44.26,False
Patrick,Smith,186.583267,186.58,True
Samuel,West,239.8842255,239.88,True
Dr.,Brian Baker,225.969486,225.97,True
Haley,Baldwin,168.1890685,168.19,True
Joanna,Fernandez,40.50912655,40.51,False
Jeffrey,Berg,36.85605931,36.86,False
Alexander,Wilson,255.1450177,255.15,True
David,Fuller,263.545785,263.55,True
Laura,Kramer,178.2939999,178.29,True
Melinda,Lambert,113.6953609,113.7,True
April,Cole,157.7590664,157.76,True
Jill,Thornton,167.4681547,167.47,True
Holly,Riley,204.6273975,204.63,True
Beth,Kim,11.01260527,11.01,False
Kelly,Thomas,251.9575295,251.96,True
Teresa,James,119.0598333,119.06,True
Jasmine,Johnson,168.5359222,168.54,True
Brian,Wood,249.0831484,249.08,True
Deborah,Estes,181.1243035,181.12,True
Jeremy,Knight,267.9077519,267.91,True
Abigail,Mccoy,71.79365804,71.79,False
Chad,Sellers,114.2708631,114.27,True
James,Terry,280.1620198,280.16,True
Rachael,Watson,46.35207578,46.35,False
Jeffrey,Poole,61.756794,61.76,False
Matthew,Salazar,99.92305376,99.92,False
Christopher,Small,94.26105369,94.26,False
Noah,Smith,239.6347397,239.63,True
Steven,Mack,39.00781023,39.01,False
Casey,Castillo,272.1400411,272.14,True
Rachel,Poole,283.7765656,283.78,True
Karen,Sutton,140.5502933,140.55,True
John,Martinez,289.2606726,289.26,True
Michele,Harrington,3.997445113,4.0,False
Cheyenne,Brown,253.1142817,253.11,True
David,Turner,121.417536,121.42,True
Brian,Carter,78.81410568,78.81,False
Sheena,Ward,292.817983,292.82,True
Anthony,Carson,218.7734947,218.77,True
Janet,Zavala,17.08133565,17.08,False
Cynthia,Smith,8.747993771,8.75,False
Carla,Cannon,288.1884269,288.19,True
Lacey,Lopez,278.1729299,278.17,True
Amy,Copeland,269.0103495,269.01,True
Kristin,Jacobs,11.69491035,11.69,False
Antonio,Ferguson,297.3314003,297.33,True
Isabella,Bush DDS,264.98467,264.98,True
James,Davidson,264.8193048,264.82,True
Holly,Mendoza,54.4460707,54.45,False
Jordan,Lopez,66.64716665,66.65,False
Antonio,Ryan,95.58598206,95.59,False
Raymond,Ware,232.505199,232.51,True
Alexander,Stafford,201.5142442,201.51,True
Kevin,Clayton,73.98622457,73.99,False
Kristen,Rice,160.9482014,160.95,True
Joseph,Moore,123.3370869,123.34,True
Bryan,Riley,103.9286567,103.93,True
Diana,Flores,143.1372157,143.14,True
Kathryn,Lawrence MD,78.31057308,78.31,False
Deanna,Smith,249.6006637,249.6,True
Nancy,Miller,3.869209803,3.87,False
David,Horton,34.62084961,34.62,False
Zachary,Esparza,71.18403611,71.18,False
Victoria,Moreno,255.7125246,255.71,True
Douglas,Skinner,275.562885,275.56,True
Timothy,Spencer,115.2203169,115.22,True
Daniel,Oconnor,210.4807879,210.48,True
Ryan,Fitzgerald,158.7712643,158.77,True
Natalie,Martinez,136.0759177,136.08,True
Joyce,Hayes,9.323647262,9.32,False
Amber,Morris,89.45784699,89.46,False
Tiffany,Jackson,33.51449337,33.51,False
Tiffany,Vasquez,253.20256,253.2,True
John,Douglas,166.2967286,166.3,True
William,Reed,215.3055149,215.31,True
Nicole,James,141.1921941,141.19,True
Danielle,Miller,141.0542037,141.05,True
Sarah,Miller,22.37833918,22.38,False
John,Morrison,252.1654315,252.17,True
Sarah,Coleman,137.2229765,137.22,True
Daniel,Smith,49.99955025,50.0,False
Kurt,Butler,93.24935853,93.25,False
Cody,Becker,248.4317247,248.43,True
Miss,Molly Miller,210.3994579,210.4,True
Craig,Bailey,102.1427287,102.14,True
Derrick,Campbell,159.4048126,159.4,True
Jennifer,Ibarra,169.3222197,169.32,True
Timothy,Black,160.4213892,160.42,True
Shawn,Blanchard,159.5561394,159.56,True
Brian,Johnson,95.74294191,95.74,False
Patricia,Gray,122.9008236,122.9,True
James,White,124.1837338,124.18,True
William,Smith,115.4835008,115.48,True
Hannah,Cummings,206.3793778,206.38,True
Philip,Mills,149.7690573,149.77,True
Emily,Berry,194.8537868,194.85,True
Casey,Coffey,173.0530825,173.05,True
Regina,Johnson,1.366200222,1.37,False
Steven,Waters,159.0953606,159.1,True
Joshua,Gonzalez,193.4520864,193.45,True
Kimberly,Green,240.8174556,240.82,True
Thomas,Nelson DDS,188.2214297,188.22,True
Robert,Rivera DVM,252.7137124,252.71,True
Miss,Michelle Lewis,219.5320111,219.53,True
Linda,Barajas,126.6695321,126.67,True
Amber,Jensen,87.74180917,87.74,False
John,Owens,240.6708452,240.67,True
Elizabeth,Benitez,22.97631526,22.98,False
Sarah,Smith,54.02302876,54.02,False
Jonathan,Hernandez,113.6405881,113.64,True
Benjamin,Stevens,241.9631335,241.96,True
Isaac,Roth,64.00283561,64.0,False
Lauren,Smith,191.044241,191.04,True
Nicole,Duffy MD,169.9221056,169.92,True
Emily,Vega,102.1788734,102.18,True
Jesse,Stone,99.13220181,99.13,False
Nancy,Lucas,277.221375,277.22,True
Thomas,Horne,285.5453065,285.55,True
Jo,Humphrey,280.7676032,280.77,True
Nicholas,Marquez,247.2806899,247.28,True
Cathy,Todd,23.32822158,23.33,False
Vicki,Harmon,155.3649927,155.36,True
Brent,Lloyd,74.12808307,74.13,False
Jonathan,Hill,64.18574136,64.19,False
Timothy,Kelly,106.2473392,106.25,True
Donna,Martinez,26.68721252,26.69,False
Tammy,Miles,134.7480083,134.75,True
Stephen,Fields,270.2637016,270.26,True
Paige,Kemp,132.6889381,132.69,True
Hannah,Myers,97.02475645,97.02,False
Tanya,Garcia,65.80094229,65.8,False
Elizabeth,Moody,224.6917837,224.69,True
Christina,Murray,178.7962602,178.8,True
Emma,Berry,265.2866914,265.29,True
Rebecca,Santos,40.21365447,40.21,False
Tammy,Williams,113.8258857,113.83,True
Lauren,Zimmerman DDS,24.09907887,24.1,False
Amy,Reed,291.715691,291.72,True
Peter,Holland,39.10990181,39.11,False
Stephen,Martinez,5.998153471,6.0,False
Evan,Martinez,71.83961188,71.84,False
Stephanie,Smith,184.314629,184.31,True
Robert,Schultz,79.44358021,79.44,False
Steven,Price,249.5073848,249.51,True
William,Park,150.5623351,150.56,True
Cole,Butler,257.9254795,257.93,True
Jessica,Prince,199.1027248,199.1,True
Brian,Smith,269.7331691,269.73,True
Mark,Ortiz,64.53490182,64.53,False
Shane,Garcia,232.922679,232.92,True
Tammy,Lowe,163.4958412,163.5,True
Bonnie,Parsons,120.8240102,120.82,True
Christopher,Gross,190.4850752,190.49,True
Jason,Hawkins,281.2010935,281.2,True
Diane,Lee,190.3914018,190.39,True
Jeffrey,Rodriguez,171.7063904,171.71,True
Destiny,Thompson,69.95080058,69.95,False
Carol,Johnston,20.22996482,20.23,False
Catherine,Cline,196.0019512,196.0,True
Joseph,Bond,213.4508658,213.45,True
Whitney,Russell,93.70821741,93.71,False
Joseph,Brown,177.5369542,177.54,True
Andrea,Cherry,218.9439696,218.94,True
Ronnie,James,11.30319991,11.3,False
Jesse,Wagner,105.0391223,105.04,True
Jennifer,Johnson,25.24601464,25.25,False
Christina,Miller,23.52475039,23.52,False
Amy,Collins,216.3060305,216.31,True
Nathaniel,Curtis,180.009785,180.01,True
Joann,Patel,226.8922119,226.89,True
Daniel,Gonzalez,296.9639688,296.96,True
Donna,Harris,112.1535852,112.15,True
Patricia,Gomez,61.97861251,61.98,False
Christopher,Douglas,108.5670438,108.57,True
Thomas,Glover,192.6749797,192.67,True
Ryan,Fischer,176.8811448,176.88,True
Briana,Turner,77.99745823,78.0,False
Patrick,Williams,205.5282628,205.53,True
Kathryn,Morris,258.3381969,258.34,True
Jonathan,Henry,216.6217318,216.62,True
Jonathan,Navarro,207.5050139,207.51,True
Steven,Ryan,98.03488481,98.03,False
Matthew,Rodriguez,194.1558586,194.16,True
Laurie,Stewart,243.6585038,243.66,True
Joseph,Ramirez,208.5389863,208.54,True
Eric,Harris,215.3027448,215.3,True
Amy,Townsend,89.62083691,89.62,False
Jeffrey,Gutierrez,91.68831326,91.69,False
Kenneth,Zimmerman,227.6497143,227.65,True
Jonathan,Guerrero,20.03177994,20.03,False
James,Thomas,81.77643056,81.78,False
James,Bradshaw,233.6904132,233.69,True
Edgar,Moreno,279.0886499,279.09,True
Margaret,Roberts,119.9029449,119.9,True
Mary,Gonzales,5.041468474,5.04,False
Deborah,Ortiz,251.1195948,251.12,True
Jesse,Thomas,23.19440916,23.19,False
Taylor,Torres,114.306217,114.31,True
Jennifer,Sampson,134.9550998,134.96,True
Jennifer,Shaffer,139.3268183,139.33,True
Melanie,Griffith,97.98733229,97.99,False
Michelle,May,151.0133675,151.01,True
Lori,Morales,15.93710006,15.94,False
Alexandra,Shelton,205.1698084,205.17,True
Carl,Gonzalez,161.5347512,161.53,True
Maria,Miller,241.2911729,241.29,True
Chad,Kelly,273.3206706,273.32,True
Eileen,Davis,55.99921219,56.0,False
Jacob,White,176.3832715,176.38,True
Tony,Howard,56.29751552,56.3,False
Randy,Franklin,10.70092932,10.7,False
Taylor,Davidson,164.2349526,164.23,True
Nicole,Rivas,283.3434254,283.34,True
Daniel,Martinez,82.42854517,82.43,False
Theresa,Potter,63.49315896,63.49,False
William,Kerr,193.1528858,193.15,True
Erin,Anderson,145.1617851,145.16,True
Carlos,Sawyer,91.16472066,91.16,False
Steven,Reyes,90.51351057,90.51,False
Robert,Johnson,151.34255,151.34,True
John,Kelley,264.1445291,264.14,True
Melissa,Franklin,154.5602915,154.56,True
Travis,Davis,288.2220857,288.22,True
Adam,Bailey,42.6613963,42.66,False
Crystal,Peterson,171.6499461,171.65,True
David,Anderson,131.2363431,131.24,True
David,Allen III,100.869253,100.87,True
Jose,Mitchell,219.3702027,219.37,True
Harry,Miller,258.864091,258.86,True
Jay,Smith,174.5402259,174.54,True
David,Spence,39.44159283,39.44,False
Alicia,Young,49.05124089,49.05,False
Gregory,Cooper,84.87613039,84.88,False
Michelle,Brown,299.6697558,299.67,True
Melissa,Johnson,54.77661634,54.78,False
Robert,Hunter,233.2112326,233.21,True
Ellen,Montes,114.6587627,114.66,True
Madeline,Terry,143.0680216,143.07,True
Gregory,Mclean,100.1416644,100.14,True
Rebekah,Fischer,35.84139135,35.84,False
Wendy,Sexton,104.2529105,104.25,True
Angela,Spencer,130.0368995,130.04,True
Brent,Richards,287.8512449,287.85,True
Christina,Price,220.4715324,220.47,True
Christopher,Kim,268.0940814,268.09,True
Kristie,White,3.731188383,3.73,False
Eric,Anderson,151.1694298,151.17,True
Patrick,Moran,202.9421153,202.94,True
Kimberly,Dillon,148.7636914,148.76,True
Michael,Morris,186.2739438,186.27,True
Stephanie,Garcia,135.3374805,135.34,True
Amber,Randall,161.7867294,161.79,True
Matthew,Morris,177.4675144,177.47,True
Brandon,Henry,189.2640002,189.26,True
Elizabeth,Jones,1.721334549,1.72,False
Manuel,Reyes,56.11399451,56.11,False
Cindy,Blackburn,277.3116641,277.31,True
Mindy,Valentine,296.0404881,296.04,True
Mary,Stevenson,54.15138665,54.15,False
Emma,Beltran,280.6140783,280.61,True
Matthew,Jacobson,234.4755743,234.48,True
Paul,Phillips,52.38933174,52.39,False
James,Porter,167.6916337,167.69,True
David,Harrison,216.557277,216.56,True
Tara,Davidson,177.5977319,177.6,True
Donna,Kelly,235.9643853,235.96,True
Renee,Mayer,29.66478775,29.66,False
Victor,Davis,292.350032,292.35,True
Marc,Abbott,144.0427399,144.04,True
Kevin,Flores,2.04595842,2.05,False
Sarah,Mayo,243.1576185,243.16,True
Anthony,Morgan,74.4186564,74.42,False
Sarah,Wong,22.83835501,22.84,False
Tanya,Martinez,226.3518126,226.35,True
Jacob,Lewis,177.8268318,177.83,True
Valerie,Spencer,110.1150755,110.12,True
Kelly,Drake,223.7749938,223.77,True
Zachary,Foster,256.8934808,256.89,True
Susan,Summers,203.444613,203.44,True
Stacy,Jones,282.2103928,282.21,True
Alicia,Roberts,115.3415793,115.34,True
Charlene,Patterson,231.5902435,231.59,True
Mike,Hudson,90.77833228,90.78,False
Nichole,Murray,257.2125882,257.21,True
Anthony,Robinson,174.6749074,174.67,True
Andrew,Sutton,55.09426008,55.09,False
John,Munoz,10.76162589,10.76,False
Antonio,Gray,254.1989765,254.2,True
Mallory,Bright,17.36455275,17.36,False
Zachary,Johnson,164.0094798,164.01,True
Scott,Zimmerman,210.8359631,210.84,True
Nicolas,Myers,191.5740332,191.57,True
Dakota,Silva,0.201983149,0.2,False
Cynthia,Crawford,138.5852088,138.59,True
Larry,Smith,203.4597291,203.46,True
Victoria,Hoover,49.76932196,49.77,False
Carl,Shannon,75.01050543,75.01,False
Melissa,Hardy,57.46719339,57.47,False
Carolyn,Smith,217.4986594,217.5,True
Austin,Washington,123.7356729,123.74,True
Jacob,Spencer MD,194.4500649,194.45,True
Earl,Jackson,146.4381711,146.44,True
Nicole,Simmons,100.4466707,100.45,True
Phillip,Hurst,70.27347634,70.27,False
Hailey,Robbins,189.1471457,189.15,True
James,Taylor,223.4033604,223.4,True
Andrea,Figueroa,35.46449803,35.46,False
Cassandra,Moreno,75.31803377,75.32,False
Gregory,Pacheco,30.78269568,30.78,False
Shawn,Shelton,104.0226799,104.02,True
Nicole,Huerta,147.5406087,147.54,True
Matthew,Hoffman,111.3375618,111.34,True
Barbara,Hudson,224.3202579,224.32,True
Sandra,Francis,62.57524548,62.58,False
Rebecca,Ray,32.48419802,32.48,False
Tammy,Simpson,221.5414938,221.54,True
Kyle,Clark,223.5738109,223.57,True
Sherry,Peterson,9.233781216,9.23,False
Kyle,Howard,22.36013288,22.36,False
David,Warren,23.00435965,23.0,False
Brandon,Townsend,189.241167,189.24,True
Christopher,Ellis,60.92041242,60.92,False
Renee,Mccall,172.0025631,172.0,True
Nicole,Valdez,202.1051001,202.11,True
Austin,Bird,97.14819318,97.15,False
Matthew,Oliver,190.7738661,190.77,True
Adam,Morrison,122.6423047,122.64,True
Kenneth,Koch,223.4597055,223.46,True
Roger,Maddox,192.8048838,192.8,True
Michael,Harris,275.0959548,275.1,True
Devon,Levy,179.3498945,179.35,True
Alison,Wright,67.79896598,67.8,False
Jennifer,Jones,69.16425394,69.16,False
Alexandra,Rosales,275.3449131,275.34,True
Erika,Wood,172.3448064,172.34,True
Kristen,Dyer,143.7169829,143.72,True
Kristin,Higgins,66.99301038,66.99,False
Adrian,Martin,10.51365519,10.51,False
Joshua,Hunter,126.4593975,126.46,True
Cindy,Wells,2.823278649,2.82,False
Meredith,Shepherd,15.39256238,15.39,False
Paula,Jackson,95.28470547,95.28,False
Jacob,Woodard,36.91770874,36.92,False
Michael,Hill,51.00126609,51.0,False
Maureen,Miller,143.5552728,143.56,True
Pamela,Brandt,117.3452788,117.35,True
Matthew,Rojas Jr.,32.5614648,32.56,False
Lawrence,Jordan,131.5622718,131.56,True
Travis,Coleman,267.9348767,267.93,True
Tina,Lopez,161.5034811,161.5,True
Joseph,Armstrong,197.555798,197.56,True
Kayla,Sellers,165.072789,165.07,True
Michael,Rogers,65.74618064,65.75,False
Tiffany,Fitzpatrick,70.01378574,70.01,False
Sierra,Warren,82.47716939,82.48,False
Patricia,Martinez,21.04160853,21.04,False
Gregory,Castillo,3.006714074,3.01,False
Gilbert,Johnson,232.5105839,232.51,True
Bryan,Gutierrez,233.185948,233.19,True
Yvonne,Murphy,130.7981427,130.8,True
Austin,Patel,147.7426209,147.74,True
Ronald,Lopez,179.1161889,179.12,True
Terry,Fowler,295.9201301,295.92,True
Holly,Lara,181.4214635,181.42,True
Cody,Hayden,228.6270302,228.63,True
Veronica,Bradford,29.71309581,29.71,False
Sylvia,Moon,57.43043383,57.43,False
Sharon,Young,212.154593,212.15,True
Jeffery,Wilson,214.1345719,214.13,True
Tammy,Cooper,215.1947063,215.19,True
Jessica,Gardner,282.8657889,282.87,True
Mr.,Matthew Roman,106.933484,106.93,True
Sharon,Frazier,145.3813435,145.38,True
James,Gonzalez,262.3881598,262.39,True
Tracy,Mcmillan,53.15386877,53.15,False
Peter,Schultz,64.90524813,64.91,False
Jenna,Ayala,145.5035446,145.5,True
Julie,Martinez,184.8991846,184.9,True
Richard,Lee,202.7372208,202.74,True
Karen,Smith MD,104.7538389,104.75,True
Timothy,Lopez,238.7179723,238.72,True
Justin,Burke,244.7235202,244.72,True
Karen,Erickson,175.0951734,175.1,True
Sarah,Ramsey,39.16860302,39.17,False
Robin,Evans,25.40406048,25.4,False
Michael,Chang,52.77346918,52.77,False
Melvin,Butler,178.0049503,178.0,True
Deborah,Mcbride,193.0499213,193.05,True
Austin,Williams,123.2452751,123.25,True
Kenneth,Dean,70.33757646,70.34,False
Joan,Crawford,43.57827018,43.58,False
Erin,King,87.38375287,87.38,False
Mr.,James Hamilton,111.3321125,111.33,True
Deborah,Hood,140.8417148,140.84,True
Marcus,Stout,7.833256587,7.83,False
Shannon,Jacobs,153.9495471,153.95,True
Todd,Harris,169.20748,169.21,True
Sarah,Wilson,27.9482433,27.95,False
Edward,Brown,255.0719539,255.07,True
Calvin,Jones,278.0473862,278.05,True
Mr.,Nicholas Fry,94.59168045,94.59,False
Alejandro,Sharp,84.92844506,84.93,False
Debra,Morgan,265.4239044,265.42,True
John,Kemp,242.2398351,242.24,True
Benjamin,Richardson,173.6749744,173.67,True
Eric,Cobb,81.97869791,81.98,False
Joseph,Daniel,58.14862167,58.15,False
William,Pollard,133.0978234,133.1,True
Aaron,Pace,131.304985,131.3,True
Wendy,Smith,174.3502801,174.35,True
Cheyenne,Hernandez,292.3566991,292.36,True
Patricia,Spencer,250.6683723,250.67,True
Charles,Taylor PhD,20.42888334,20.43,False
Stacey,Clark,59.14607751,59.15,False
Megan,Williams,79.75989504,79.76,False
Robert,Lee,125.1750091,125.18,True
Pamela,Hughes,173.047263,173.05,True
James,Davis,181.8642923,181.86,True
Tami,Harper,232.1272481,232.13,True
Thomas,Avila,162.1457354,162.15,True
Darius,Phillips,2.778963306,2.78,False
Donald,Perez,260.3533057,260.35,True
Elizabeth,Moran,75.80152451,75.8,False
Kristina,Chapman,198.8826774,198.88,True
Jimmy,Morris,133.7376895,133.74,True
Julie,Hobbs,248.1671202,248.17,True
Hailey,Miller,212.6344416,212.63,True
Robert,Elliott,31.83653044,31.84,False
Kathleen,Franklin,267.6104519,267.61,True
Cassandra,Smith,113.7266157,113.73,True
Stacey,Montoya,30.63225675,30.63,False
Lauren,Romero,64.30241698,64.3,False
Hector,Rivera,68.20899517,68.21,False
Veronica,Morris,151.1248483,151.12,True
Derrick,Sanders,155.1753422,155.18,True
Russell,Gallagher,103.8750207,103.88,True
Cody,Moore,216.2386122,216.24,True
Robin,Ramsey,158.671907,158.67,True
Heather,Shelton,205.9470679,205.95,True
Lindsay,Zuniga,83.86393913,83.86,False
Mark,Wells,14.97764765,14.98,False
Adam,Jones,5.368559531,5.37,False
Gerald,Gonzales,40.93851843,40.94,False
Christopher,Perez,273.7105102,273.71,True
Justin,Thornton,4.125420062,4.13,False
Miss,Lauren Solis,241.1722903,241.17,True
Michelle,Kidd,2.740652384,2.74,False
Michael,Shannon,16.99576752,17.0,False
Matthew,Murphy,73.02635244,73.03,False
Sheila,Garcia,296.1911546,296.19,True
Rebecca,Rogers,44.74390554,44.74,False
Dana,Tran,222.6750233,222.68,True
Elizabeth,Lee,208.1387304,208.14,True
Jessica,Arroyo,44.74215676,44.74,False
Isaac,Wright,196.5053864,196.51,True
Jennifer,Evans,130.8714857,130.87,True
Martha,Mahoney,261.987191,261.99,True
Daniel,Shelton,223.4015941,223.4,True
Jacqueline,Sandoval,108.1188963,108.12,True
Yvette,Gonzales,240.1731112,240.17,True
Sherry,Randolph,267.3584463,267.36,True
Nicholas,Vincent,267.9632147,267.96,True
Nicole,Banks,84.13883685,84.14,False
Caleb,Zuniga,65.37221199,65.37,False
Kathryn,Mckinney,42.28386426,42.28,False
Kaylee,Griffin,91.72236314,91.72,False
Raymond,Yu,162.8573674,162.86,True
Stephen,Hill,156.01602,156.02,True
Ryan,Young,145.249561,145.25,True
Kevin,Turner,274.2053068,274.21,True
Scott,Bonilla,232.6587409,232.66,True
Scott,Smith,21.08465589,21.08,False
Jill,George,217.4523578,217.45,True
Anthony,Odonnell,25.68569152,25.69,False
Kenneth,Walton,94.96351689,94.96,False
Tammy,Dixon,71.23764254,71.24,False
Mary,Herring,85.52552465,85.53,False
David,Harris,99.86362817,99.86,False
Holly,Jenkins,232.8498468,232.85,True
Kristen,Hall,271.0383076,271.04,True
Vanessa,Hernandez,240.8356277,240.84,True
Lindsey,Baker,215.3845208,215.38,True
Jessica,Cooper,271.5910657,271.59,True
Daniel,Garcia,54.38186781,54.38,False
Brandon,Proctor,244.5859383,244.59,True
Ray,Moore,81.09489321,81.09,False
Thomas,Hughes,274.8197698,274.82,True
Cheyenne,Moreno,268.5879662,268.59,True
Erika,Hill,268.7881735,268.79,True
William,Wright,135.6374011,135.64,True
Joshua,Hurley,163.878958,163.88,True
Allen,Luna,202.4902939,202.49,True
David,Forbes,161.0388381,161.04,True
Jeffrey,Ross,124.9712498,124.97,True
Yolanda,Morris,6.484809775,6.48,False
Amy,Webster,246.697108,246.7,True
Joseph,Lopez,208.5530996,208.55,True
Robert,Miller,259.3830385,259.38,True
Courtney,Lopez,187.9539026,187.95,True
Karen,Harris,213.9916161,213.99,True
George,Spencer,187.6252749,187.63,True
Kenneth,Williamson,100.0426015,100.04,True
Eric,Roberts,159.6726517,159.67,True
Daniel,Mckinney,91.1361082,91.14,False
William,Armstrong,26.90727877,26.91,False
Stephanie,Rangel,63.71404468,63.71,False
Cody,Nichols,34.73125118,34.73,False
Charles,White,171.0744262,171.07,True
Jennifer,Ortiz,77.70351341,77.7,False
Ryan,Hampton,250.6563062,250.66,True
Jacqueline,Soto,297.637541,297.64,True
Ashley,Jones,293.8852818,293.89,True
Thomas,Torres,66.99879269,67.0,False
Bruce,Browning,55.07922627,55.08,False
Charles,Holt,186.3582011,186.36,True
Matthew,Rodgers,203.8121255,203.81,True
Jeremiah,Robertson,143.985273,143.99,True
Jeffery,Barry,49.91960637,49.92,False
Katherine,Berry,214.0112286,214.01,True
Zachary,Holmes,146.2111465,146.21,True
Luis,Peters,48.43852702,48.44,False
Rebecca,Castillo,234.2546706,234.25,True
Shannon,Gilbert,60.98583873,60.99,False
Jessica,Parker,161.6820633,161.68,True
Bradley,Anderson MD,238.4795709,238.48,True
Adrian,Perez,125.4223765,125.42,True
Matthew,Green,233.640768,233.64,True
Michelle,Price,61.87167058,61.87,False
Phillip,Meyer,21.92731058,21.93,False
Amanda,Brown,217.3051002,217.31,True
Julie,Phillips,63.55278796,63.55,False
Joseph,Weber,156.8519728,156.85,True
Charles,Mack,279.6326958,279.63,True
John,Tucker,140.6433193,140.64,True
Dana,Wilson,77.13213303,77.13,False
Henry,Howard,238.7704037,238.77,True
William,Garcia,267.7774286,267.78,True
Matthew,Miller,141.5385993,141.54,True
Joseph,Sanchez,138.5530027,138.55,True
Cory,Christensen,66.04292105,66.04,False
Jamie,Mccullough,6.663633226,6.66,False
Jose,Smith,45.23615731,45.24,False
Christine,Andrews,95.03663928,95.04,False
Justin,Taylor,253.3697013,253.37,True
Dylan,Sanchez,258.1885439,258.19,True
Megan,Watson,231.3068203,231.31,True
Reginald,Bell,261.1845713,261.18,True
James,Bell,142.1819922,142.18,True
Jennifer,Cooper,220.0635402,220.06,True
Tanya,Wagner,217.9218465,217.92,True
Henry,Curtis,99.23442537,99.23,False
